project_id,mp_id,state_ut,constituency,district,block_or_urban,gram_panchayat_or_ward,village_or_locality,work_description,work_category,estimated_cost_inr,sanctioned_cost_inr,sanction_date,start_date,expected_completion_date,actual_completion_date,status,physical_completion_percentage,latitude,longitude,implementing_agency_id,ground_truth_label,anomaly_scenario
PRJ005458,MP00606,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir Block,Gangagaon Gram Panchayat,Gangagaon,"Black-topping/upgradation of village road in Gangagaon, Jammu And Kashmir district",ROAD,3478000,3500300,2025-04-06,2025-05-27,2026-01-27,,ONGOING,12,32.78044,75.84913,SYN_AGENCY_074,NORMAL,NORMAL
PRJ005459,MP00606,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir Block,Veerpur Gram Panchayat,Veerpur,"Provision of LED street lighting in Veerpur, Jammu And Kashmir district",STREET_LIGHTING,814200,790900,2025-05-05,2025-08-02,2025-11-14,,SANCTIONED,0,32.74924,75.8033,SYN_AGENCY_004,NORMAL,NORMAL
PRJ005460,MP00606,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir Block,Adityapur Gram Panchayat,Adityapur,"Construction of check dam near Adityapur, Jammu And Kashmir district",IRRIGATION,3002500,2861100,2025-04-08,2025-06-16,2026-03-02,,ONGOING,5,32.70978,75.80658,SYN_AGENCY_051,NORMAL,NORMAL
PRJ005461,MP00606,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir Block,Indrapura Gram Panchayat,Indrapura,"Construction of covered drainage system in Indrapura, Jammu And Kashmir district",DRAINAGE,919000,895700,2025-04-21,2025-06-20,2025-11-24,,ONGOING,5,32.7123,75.81102,SYN_AGENCY_080,NORMAL,NORMAL
PRJ005462,MP00606,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir,Jammu And Kashmir Municipality,Ward No. 33,Nand Nagar,"Construction of covered drainage system in Nand Nagar, Jammu And Kashmir district",DRAINAGE,1011800,982300,2025-04-15,2025-05-08,2025-08-18,,ONGOING,48,32.77799,75.76535,SYN_AGENCY_033,NORMAL,NORMAL
PRJ005463,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Nagar Panchayat,Ward No. 27,Anand Nagar,"Construction of pucca drain in Anand Nagar, Tamil Nadu district",DRAINAGE,1188300,1129600,2026-04-12,2026-05-03,2026-09-22,,SANCTIONED,0,10.04637,77.6723,SYN_AGENCY_057,NORMAL,NORMAL
PRJ005464,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Indrapur Gram Panchayat,Indrapur,"Construction of sports infrastructure facility at Indrapur, Tamil Nadu district",SPORTS_INFRASTRUCTURE,1951800,1904800,2026-04-15,2026-05-29,2026-09-29,,SANCTIONED,0,10.01073,77.71807,SYN_AGENCY_022,NORMAL,NORMAL
PRJ005465,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Omgaon Gram Panchayat,Omgaon,"Augmentation of piped water supply network in Omgaon, Tamil Nadu district",WATER_SUPPLY,1368900,1361700,2026-04-25,2026-07-02,2026-11-18,,SANCTIONED,0,9.98909,77.72381,SYN_AGENCY_040,NORMAL,NORMAL
PRJ005466,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Urban Local Body,Ward No. 22,Jai Puram,"Augmentation of piped water supply network in Jai Puram, Tamil Nadu district",WATER_SUPPLY,2266300,2268500,2026-04-27,2026-06-06,2026-12-27,,SANCTIONED,0,10.00642,77.77485,SYN_AGENCY_072,NORMAL,NORMAL
PRJ005467,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Balgaon Gram Panchayat,Balgaon,"Laying of water supply pipeline in Balgaon, Tamil Nadu district",WATER_SUPPLY,2279000,2146400,2026-04-07,2026-06-27,2026-12-25,2025-06-30,COMPLETED,40,9.94236,77.76146,SYN_AGENCY_049,ANOMALOUS,FINANCIAL_PHYSICAL_MISMATCH
PRJ005468,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Nandabad Gram Panchayat,Nandabad,"Construction of boundary wall at Government School, Nandabad, Tamil Nadu district",SCHOOL_INFRASTRUCTURE,1763700,1768200,2026-04-25,2026-05-25,2026-12-18,,SANCTIONED,0,9.964,77.72364,SYN_AGENCY_058,NORMAL,NORMAL
PRJ005469,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Municipal Corporation,Ward No. 8,Amar Ganj,"Black-topping/upgradation of village road in Amar Ganj, Tamil Nadu district",ROAD,3210500,3178500,2026-04-07,2026-04-26,2026-08-31,,SANCTIONED,0,10.08281,77.76776,SYN_AGENCY_048,NORMAL,NORMAL
PRJ005470,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Chandanpalli Gram Panchayat,Chandanpalli,"Construction of Community Centre at Chandanpalli, Tamil Nadu district",COMMUNITY_HALL,1714600,1724800,2026-04-22,2026-06-05,2026-12-08,,SANCTIONED,0,9.9827,77.7622,SYN_AGENCY_033,NORMAL,NORMAL
PRJ005471,MP00607,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Mohanoli Gram Panchayat,Mohanoli,"Construction of pucca drain in Mohanoli, Tamil Nadu district",DRAINAGE,1321200,1332700,2026-04-11,2026-06-23,2026-11-20,,SANCTIONED,0,9.98008,77.7824,SYN_AGENCY_067,NORMAL,NORMAL
PRJ005472,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Balabad Gram Panchayat,Balabad,"Construction of additional classrooms at Government School, Balabad, Rajasthan district",SCHOOL_INFRASTRUCTURE,1017200,1011600,2025-01-13,2025-02-08,2025-11-03,,ONGOING,50,25.83311,73.17931,SYN_AGENCY_018,NORMAL,NORMAL
PRJ005473,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Balpalli Gram Panchayat,Balpalli,"Provision of hand pumps/bore-well for drinking water in Balpalli, Rajasthan district",DRINKING_WATER,1569700,1549600,2024-11-21,2024-12-13,2025-04-08,2025-05-05,COMPLETED,100,25.8303,73.14175,SYN_AGENCY_078,NORMAL,NORMAL
PRJ005474,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Municipal Corporation,Ward No. 15,Jai Extension,"Construction of additional classrooms at Government School, Jai Extension, Rajasthan district",SCHOOL_INFRASTRUCTURE,2046800,1988100,2024-08-12,2024-09-07,2025-03-12,2025-03-10,COMPLETED,100,25.775,73.26714,SYN_AGENCY_059,NORMAL,NORMAL
PRJ005475,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Indranagar Gram Panchayat,Indranagar,"Black-topping/upgradation of village road in Indranagar, Rajasthan district",ROAD,1681200,1702600,2024-09-21,2024-10-20,2025-03-06,2025-03-01,COMPLETED,100,25.79758,73.281,SYN_AGENCY_078,NORMAL,NORMAL
PRJ005476,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Nandwadi Gram Panchayat,Nandwadi,"Construction of Community Hall at Nandwadi, Rajasthan district",COMMUNITY_HALL,2305400,2243300,2024-04-11,2024-05-02,2024-10-23,,DELAYED,55,25.79589,73.2133,SYN_AGENCY_054,ANOMALOUS,PROJECT_DELAY
PRJ005477,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Ompalli Gram Panchayat,Ompalli,"Construction of concrete road at Ompalli, Rajasthan district",ROAD,2582600,2599800,2024-09-28,2024-12-14,2025-08-02,,ONGOING,90,25.73444,73.19494,SYN_AGENCY_079,NORMAL,NORMAL
PRJ005478,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Urban Local Body,Ward No. 20,Mahi Nagar,"Construction of boundary wall at Government School, Mahi Nagar, Rajasthan district",SCHOOL_INFRASTRUCTURE,954400,957600,2024-12-22,2025-03-22,2025-11-19,,ONGOING,70,25.84457,73.19549,SYN_AGENCY_031,ANOMALOUS,POSSIBLE_DUPLICATE
PRJ005479,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Gangahalli Gram Panchayat,Gangahalli,"Provision of hand pumps/bore-well for drinking water in Gangahalli, Rajasthan district",DRINKING_WATER,1661500,1692700,2024-07-06,2024-08-08,2025-02-21,2025-02-09,COMPLETED,100,25.74232,73.25344,SYN_AGENCY_002,NORMAL,NORMAL
PRJ005480,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Urban Local Body,Ward No. 3,Aditya Layout,"Construction of concrete road at Aditya Layout, Rajasthan district",ROAD,1522000,1485200,2024-09-08,2024-11-26,2025-04-05,2025-04-25,COMPLETED,100,25.81603,73.1309,SYN_AGENCY_027,NORMAL,NORMAL
PRJ005481,MP00608,Rajasthan,Rajasthan,Rajasthan,Rajasthan Block,Ganeshpur Gram Panchayat,Ganeshpur,"Construction of additional classrooms at Government School, Ganeshpur, Rajasthan district",SCHOOL_INFRASTRUCTURE,1716000,1684600,2024-07-28,2024-09-14,2025-02-16,2025-03-02,COMPLETED,38,25.84752,73.13759,SYN_AGENCY_047,ANOMALOUS,FINANCIAL_PHYSICAL_MISMATCH
PRJ005482,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Ramgarh Gram Panchayat,Ramgarh,"Construction of boundary wall at Government School, Ramgarh, Tamil Nadu district",SCHOOL_INFRASTRUCTURE,1304700,1265200,2026-04-01,2026-05-03,2027-01-02,,DELAYED,56,9.75975,77.48663,SYN_AGENCY_079,ANOMALOUS,PROJECT_DELAY
PRJ005483,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Nandpalli Gram Panchayat,Nandpalli,"Construction of pucca drain in Nandpalli, Tamil Nadu district",DRAINAGE,1588900,1612100,2026-04-25,2026-05-15,2026-09-03,,SANCTIONED,0,9.73574,77.59994,SYN_AGENCY_066,NORMAL,NORMAL
PRJ005484,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Anandpalli Gram Panchayat,Anandpalli,"Installation of electric transformer/supply lines in Anandpalli, Tamil Nadu district",ELECTRIFICATION,979400,985300,2026-04-10,2026-06-26,2026-09-22,,SANCTIONED,0,9.82857,77.58449,SYN_AGENCY_066,NORMAL,NORMAL
PRJ005485,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Adityapalli Gram Panchayat,Adityapalli,"Black-topping/upgradation of village road in Adityapalli, Tamil Nadu district",ROAD,2317900,2327400,2026-04-19,2026-06-23,2026-11-09,,SANCTIONED,0,9.77434,77.49131,SYN_AGENCY_033,NORMAL,NORMAL
PRJ005486,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Mohanpura Gram Panchayat,Mohanpura,"Upgradation of Primary Health Sub-Centre at Mohanpura, Tamil Nadu district",HEALTH_INFRASTRUCTURE,2048900,2020900,2026-04-20,2026-06-28,2026-12-10,,SANCTIONED,0,9.86087,77.49862,SYN_AGENCY_044,NORMAL,NORMAL
PRJ005487,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Kaveripalli Gram Panchayat,Kaveripalli,"Installation of solar street lights in Kaveripalli, Tamil Nadu district",STREET_LIGHTING,548500,548200,2026-04-12,2026-05-30,2026-09-07,,SANCTIONED,0,9.83986,77.4612,SYN_AGENCY_031,NORMAL,NORMAL
PRJ005488,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Sagarpur Gram Panchayat,Sagarpur,"Augmentation of piped water supply network in Sagarpur, Tamil Nadu district",WATER_SUPPLY,2716000,2719000,2026-04-19,2026-05-29,2026-10-01,,SANCTIONED,0,9.79067,77.53534,SYN_AGENCY_046,NORMAL,NORMAL
PRJ005489,MP00609,Tamil Nadu,Tamil Nadu,Tamil Nadu,Tamil Nadu Block,Premnagar Gram Panchayat,Premnagar,"Construction of individual household toilets in Premnagar, Tamil Nadu district",SANITATION,1384800,1373900,2026-04-13,2026-06-13,2026-08-31,,SANCTIONED,0,9.78612,77.60935,SYN_AGENCY_013,NORMAL,NORMAL
PRJ005490,MP00610,Telangana,Telangana,Telangana,Telangana Block,Deeppura Gram Panchayat,Deeppura,"Black-topping/upgradation of village road in Deeppura, Telangana district",ROAD,3853200,3770000,2024-08-28,2024-10-14,2025-03-01,2025-03-04,COMPLETED,100,19.55119,80.63948,SYN_AGENCY_032,NORMAL,NORMAL
PRJ005491,MP00610,Telangana,Telangana,Telangana,Telangana Block,Amaroli Gram Panchayat,Amaroli,"Black-topping/upgradation of village road in Amaroli, Telangana district",ROAD,1693300,1622600,2025-01-14,2025-03-04,2025-09-18,,ONGOING,59,19.55635,80.59911,SYN_AGENCY_054,NORMAL,NORMAL
PRJ005492,MP00610,Telangana,Telangana,Telangana,Telangana Municipality,Ward No. 34,Krishna Layout,"Construction of community sanitation complex in Krishna Layout, Telangana district",SANITATION,1348900,1275800,2025-03-10,2025-03-26,2025-07-25,,ONGOING,56,19.53371,80.67452,SYN_AGENCY_074,NORMAL,NORMAL
PRJ005493,MP00610,Telangana,Telangana,Telangana,Telangana Block,Indraoli Gram Panchayat,Indraoli,"Construction of Community Hall at Indraoli, Telangana district",COMMUNITY_HALL,2153400,2113900,2024-07-23,2024-10-14,2025-07-18,,ONGOING,83,19.43685,80.6729,SYN_AGENCY_009,NORMAL,NORMAL
PRJ005494,MP00610,Telangana,Telangana,Telangana,Telangana Block,Vijaygaon Gram Panchayat,Vijaygaon,"Installation of solar street lights in Vijaygaon, Telangana district",STREET_LIGHTING,899500,849300,2023-01-15,2023-03-08,2023-05-02,2023-04-18,COMPLETED,100,19.50593,80.66446,SYN_AGENCY_028,NORMAL,NORMAL
PRJ005495,MP00610,Telangana,Telangana,Telangana,Telangana Block,Ganeshgaon Gram Panchayat,Ganeshgaon,"Black-topping/upgradation of village road in Ganeshgaon, Telangana district",ROAD,3230800,3075100,2024-12-31,2025-02-20,2025-11-14,,ONGOING,35,19.56238,80.66977,SYN_AGENCY_024,NORMAL,NORMAL
PRJ005496,MP00610,Telangana,Telangana,Telangana,Telangana Block,Ramabad Gram Panchayat,Ramabad,"Construction of bus shelter at Ramabad, Telangana district",BUS_SHELTER,366900,356100,2023-10-14,2023-12-24,2024-02-03,,DELAYED,63,19.48083,80.67177,SYN_AGENCY_043,ANOMALOUS,PROJECT_DELAY
PRJ005497,MP00610,Telangana,Telangana,Telangana,Telangana Block,Indragarh Gram Panchayat,Indragarh,"Construction of boundary wall at Government School, Indragarh, Telangana district",SCHOOL_INFRASTRUCTURE,2776500,2794200,2024-11-01,2024-12-06,2025-08-14,,ONGOING,69,19.55215,80.67604,SYN_AGENCY_027,NORMAL,NORMAL
PRJ005498,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Block,Sagarpur Gram Panchayat,Sagarpur,"Construction of irrigation channel near Sagarpur, West Bengal district",IRRIGATION,2958300,2930700,2023-07-29,2023-09-16,2024-05-04,2024-05-20,COMPLETED,100,24.22675,89.27978,SYN_AGENCY_036,NORMAL,NORMAL
PRJ005499,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Urban Local Body,Ward No. 17,Nand Puram,"Construction of public community building at Nand Puram, West Bengal district",PUBLIC_BUILDING,1275400,1273000,2024-06-27,2024-08-13,2025-02-07,2025-03-03,COMPLETED,100,24.29431,89.37154,SYN_AGENCY_059,NORMAL,NORMAL
PRJ005500,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Block,Hanumanpur Gram Panchayat,Hanumanpur,"Development of playground/sports ground at Hanumanpur, West Bengal district",SPORTS_INFRASTRUCTURE,1870600,1777600,2023-11-06,2024-01-23,2024-07-13,2024-07-18,COMPLETED,100,24.33792,89.32729,SYN_AGENCY_065,NORMAL,NORMAL
PRJ005501,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Block,Shivgaon Gram Panchayat,Shivgaon,"Construction of pucca drain in Shivgaon, West Bengal district",DRAINAGE,975500,964800,2023-11-08,2023-12-27,2024-05-20,2024-06-07,COMPLETED,100,24.24155,89.31879,SYN_AGENCY_021,NORMAL,NORMAL
PRJ005502,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Block,Nandpalli Gram Panchayat,Nandpalli,"Laying of water supply pipeline in Nandpalli, West Bengal district",WATER_SUPPLY,1558800,1584300,2025-01-01,2025-03-26,2025-11-10,,ONGOING,43,24.21932,89.38291,SYN_AGENCY_076,NORMAL,NORMAL
PRJ005503,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Block,Veerpura Gram Panchayat,Veerpura,"Construction of boundary wall at Government School, Veerpura, West Bengal district",SCHOOL_INFRASTRUCTURE,2435200,3536600,2024-06-30,2024-08-26,2025-04-10,2025-04-08,COMPLETED,100,24.23022,89.36858,SYN_AGENCY_014,ANOMALOUS,COST_OVERRUN
PRJ005504,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Municipality,Ward No. 22,Ram Enclave,"Construction of sports infrastructure facility at Ram Enclave, West Bengal district",SPORTS_INFRASTRUCTURE,2144900,2080600,2024-04-25,2024-06-27,2025-02-17,2025-02-07,COMPLETED,100,24.34392,89.38779,SYN_AGENCY_046,NORMAL,NORMAL
PRJ005505,MP00611,West Bengal,West Bengal,West Bengal,West Bengal Nagar Panchayat,Ward No. 30,Ganesh Ganj,"Construction of Community Hall at Ganesh Ganj, West Bengal district",COMMUNITY_HALL,1844800,2687800,2024-05-25,2024-07-02,2025-02-06,2025-02-25,COMPLETED,100,24.32177,89.34148,SYN_AGENCY_071,ANOMALOUS,COST_OVERRUN
PRJ005506,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Municipal Corporation,Ward No. 4,Kaveri Enclave,"Black-topping/upgradation of village road in Kaveri Enclave, Chhattisgarh district",ROAD,2568200,2455200,2025-03-30,2025-05-01,2026-01-03,,ONGOING,18,22.42596,83.26683,SYN_AGENCY_031,NORMAL,NORMAL
PRJ005507,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Rajpur Gram Panchayat,Rajpur,"Construction of Community Centre at Rajpur, Chhattisgarh district",COMMUNITY_HALL,2840100,2890600,2025-03-07,2025-04-10,2025-10-01,,ONGOING,51,22.40194,83.27311,SYN_AGENCY_028,NORMAL,NORMAL
PRJ005508,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Bharatpalli Gram Panchayat,Bharatpalli,"Construction of covered drainage system in Bharatpalli, Chhattisgarh district",DRAINAGE,1422000,1379100,2024-08-16,2024-09-21,2025-03-19,2025-03-11,COMPLETED,100,22.50695,83.17354,SYN_AGENCY_027,NORMAL,NORMAL
PRJ005509,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Indraoli Gram Panchayat,Indraoli,"Construction of concrete road at Indraoli, Chhattisgarh district",ROAD,2958600,3001500,2025-02-17,2025-04-24,2025-09-18,,ONGOING,47,22.37941,83.28592,SYN_AGENCY_035,NORMAL,NORMAL
PRJ005510,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Municipality,Ward No. 5,Indra Colony,"Construction of Community Centre at Indra Colony, Chhattisgarh district",COMMUNITY_HALL,16465200,16669200,2024-07-28,2024-10-21,2025-05-25,2025-06-12,COMPLETED,100,22.38913,83.21383,SYN_AGENCY_008,ANOMALOUS,FUND_OUTCOME_MISMATCH
PRJ005511,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Godavarihalli Gram Panchayat,Godavarihalli,"Black-topping/upgradation of village road in Godavarihalli, Chhattisgarh district",ROAD,2503500,2418700,2024-11-04,2025-01-24,2025-08-09,,ONGOING,70,22.42624,83.20829,SYN_AGENCY_011,NORMAL,NORMAL
PRJ005512,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Adityakheda Gram Panchayat,Adityakheda,"Black-topping/upgradation of village road in Adityakheda, Chhattisgarh district",ROAD,3307400,3266200,2024-12-05,2025-03-01,2025-07-12,,ONGOING,70,22.39782,83.26052,SYN_AGENCY_022,NORMAL,NORMAL
PRJ005513,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Kaveriabad Gram Panchayat,Kaveriabad,"Installation of solar street lights in Kaveriabad, Chhattisgarh district",STREET_LIGHTING,1063900,1077800,2025-05-06,2025-07-14,2025-10-30,,SANCTIONED,0,22.3809,83.21073,SYN_AGENCY_045,NORMAL,NORMAL
PRJ005514,MP00612,Chhattisgarh,Chhattisgarh,Chhattisgarh,Chhattisgarh Block,Veerwadi Gram Panchayat,Veerwadi,"Construction of covered drainage system in Veerwadi, Chhattisgarh district",DRAINAGE,1480000,1399800,2024-08-18,2024-11-13,2025-04-15,2025-05-08,COMPLETED,100,22.53402,83.22193,SYN_AGENCY_052,NORMAL,NORMAL
PRJ005515,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Rampur Gram Panchayat,Rampur,"Construction of pucca drain in Rampur, Maharashtra district",DRAINAGE,839200,797500,2023-06-07,2023-08-29,2024-02-13,2024-03-14,COMPLETED,100,20.8327,76.97282,SYN_AGENCY_009,NORMAL,NORMAL
PRJ005516,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Ganeshpur Gram Panchayat,Ganeshpur,"Black-topping/upgradation of village road in Ganeshpur, Maharashtra district",ROAD,3420200,3269500,2023-12-22,2024-03-09,2024-08-29,2024-08-18,COMPLETED,100,20.76979,77.00369,SYN_AGENCY_027,NORMAL,NORMAL
PRJ005517,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Urban Local Body,Ward No. 22,Raj Enclave,"Construction of concrete road at Raj Enclave, Maharashtra district",ROAD,2373300,2299000,2025-03-02,2025-05-27,2025-11-26,,ONGOING,17,20.80603,77.01715,SYN_AGENCY_019,NORMAL,NORMAL
PRJ005518,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Chandanpura Gram Panchayat,Chandanpura,"Construction of individual household toilets in Chandanpura, Maharashtra district",SANITATION,911700,861500,2022-09-26,2022-10-11,2023-02-18,2023-02-13,COMPLETED,100,20.74639,76.91554,SYN_AGENCY_067,NORMAL,NORMAL
PRJ005519,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Chandanwadi Gram Panchayat,Chandanwadi,"Installation of electric transformer/supply lines in Chandanwadi, Maharashtra district",ELECTRIFICATION,1329600,1329200,2024-04-18,2024-05-22,2024-10-09,2024-11-07,COMPLETED,100,20.84486,77.0238,SYN_AGENCY_042,NORMAL,NORMAL
PRJ005520,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Balnagar Gram Panchayat,Balnagar,"Augmentation of piped water supply network in Balnagar, Maharashtra district",WATER_SUPPLY,2660900,2668800,2023-09-02,2023-10-11,2024-03-30,2024-04-24,COMPLETED,100,20.76502,76.9737,SYN_AGENCY_072,NORMAL,NORMAL
PRJ005521,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Hanumanpalli Gram Panchayat,Hanumanpalli,"Provision of hand pumps/bore-well for drinking water in Hanumanpalli, Maharashtra district",DRINKING_WATER,1892900,1845600,2022-08-25,2022-09-11,2023-01-11,2023-01-07,COMPLETED,100,20.86727,77.04038,SYN_AGENCY_039,NORMAL,NORMAL
PRJ005522,MP00613,Maharashtra,Maharashtra,Maharashtra,Maharashtra Block,Prempalli Gram Panchayat,Prempalli,"Development of playground/sports ground at Prempalli, Maharashtra district",SPORTS_INFRASTRUCTURE,943300,958700,2025-03-17,2025-04-18,2025-11-21,,ONGOING,34,20.80184,76.97707,SYN_AGENCY_058,NORMAL,NORMAL
PRJ005523,MP00614,Odisha,Odisha,Odisha,Odisha Block,Kaveripatti Gram Panchayat,Kaveripatti,"Construction of check dam near Kaveripatti, Odisha district",IRRIGATION,1163100,1145400,2026-04-22,2026-06-24,2027-06-12,,SANCTIONED,0,21.84336,86.30024,SYN_AGENCY_021,NORMAL,NORMAL
PRJ005524,MP00614,Odisha,Odisha,Odisha,Odisha Block,Shivgarh Gram Panchayat,Shivgarh,"Construction of sports infrastructure facility at Shivgarh, Odisha district",SPORTS_INFRASTRUCTURE,1356800,1297400,2026-04-27,2026-05-25,2026-10-05,,SANCTIONED,0,21.9981,86.18733,SYN_AGENCY_014,NORMAL,NORMAL
PRJ005525,MP00614,Odisha,Odisha,Odisha,Odisha Block,Sagarnagar Gram Panchayat,Sagarnagar,"Construction of irrigation channel near Sagarnagar, Odisha district",IRRIGATION,2764200,2676200,2026-04-01,2026-04-23,2027-02-21,,DELAYED,55,21.98321,86.26321,SYN_AGENCY_012,ANOMALOUS,PROJECT_DELAY
PRJ005526,MP00614,Odisha,Odisha,Odisha,Odisha Nagar Panchayat,Ward No. 28,Hanuman Colony,"Construction of pucca drain in Hanuman Colony, Odisha district",DRAINAGE,963200,922000,2026-04-03,2026-04-20,2026-07-29,,SANCTIONED,0,21.88524,86.30891,SYN_AGENCY_058,NORMAL,NORMAL
PRJ005527,MP00614,Odisha,Odisha,Odisha,Odisha Block,Veerhalli Gram Panchayat,Veerhalli,"Construction of public community building at Veerhalli, Odisha district",PUBLIC_BUILDING,1802500,1696700,2026-04-11,2026-05-30,2027-03-17,,SANCTIONED,0,21.91671,86.21265,SYN_AGENCY_060,NORMAL,NORMAL
PRJ005528,MP00614,Odisha,Odisha,Odisha,Odisha Block,Yamunagarh Gram Panchayat,Yamunagarh,"Provision of hand pumps/bore-well for drinking water in Yamunagarh, Odisha district",DRINKING_WATER,2440700,3250500,2026-04-12,2026-05-27,2026-10-16,,SANCTIONED,0,21.9585,86.33892,SYN_AGENCY_058,ANOMALOUS,COST_OVERRUN
