transaction_id,project_id,mp_id,transaction_date,transaction_type,amount_inr,cumulative_expenditure_inr,remaining_amount_inr,recipient_entity_id,payment_status,financial_year
TXN024133,PRJ005754,MP00639,2026-03-20,EXPENDITURE,175400,354200,2189900,SYN_CONTRACTOR_034,COMPLETED,2025-26
TXN024134,PRJ005754,MP00639,2026-05-04,PAYMENT,123200,477400,2066700,SYN_CONTRACTOR_034,COMPLETED,2026-27
TXN024135,PRJ005755,MP00640,2025-04-22,SANCTION,1792000,0,1792000,SYN_AGENCY_024,COMPLETED,2025-26
TXN024136,PRJ005755,MP00640,2025-07-16,RELEASE,174600,0,1792000,SYN_AGENCY_024,COMPLETED,2025-26
TXN024137,PRJ005755,MP00640,2025-10-08,ADVANCE,8900,8900,1783100,SYN_CONTRACTOR_035,COMPLETED,2025-26
TXN024138,PRJ005755,MP00640,2026-02-15,PAYMENT,39300,48200,1743800,SYN_CONTRACTOR_035,COMPLETED,2025-26
TXN024139,PRJ005755,MP00640,2026-05-13,PAYMENT,44200,92400,1699600,SYN_CONTRACTOR_035,COMPLETED,2026-27
TXN024140,PRJ005755,MP00640,2026-05-29,EXPENDITURE,63100,155500,1636500,SYN_CONTRACTOR_035,COMPLETED,2026-27
TXN024141,PRJ005756,MP00640,2025-04-08,SANCTION,1908700,0,1908700,SYN_AGENCY_063,COMPLETED,2025-26
TXN024142,PRJ005756,MP00640,2025-07-19,RELEASE,278300,0,1908700,SYN_AGENCY_063,COMPLETED,2025-26
TXN024143,PRJ005756,MP00640,2025-10-18,ADVANCE,18300,18300,1890400,SYN_CONTRACTOR_036,COMPLETED,2025-26
TXN024144,PRJ005756,MP00640,2025-11-26,EXPENDITURE,78200,96500,1812200,SYN_CONTRACTOR_036,COMPLETED,2025-26
TXN024145,PRJ005756,MP00640,2026-04-09,EXPENDITURE,80600,177100,1731600,SYN_VENDOR_100,COMPLETED,2026-27
TXN024146,PRJ005756,MP00640,2026-06-20,EXPENDITURE,72800,249900,1658800,SYN_CONTRACTOR_036,COMPLETED,2026-27
TXN024147,PRJ005757,MP00640,2025-04-08,SANCTION,1836900,0,1836900,SYN_AGENCY_005,COMPLETED,2025-26
TXN024148,PRJ005757,MP00640,2025-04-24,RELEASE,200600,0,1836900,SYN_AGENCY_005,COMPLETED,2025-26
TXN024149,PRJ005757,MP00640,2025-05-08,ADVANCE,192500,192500,1644400,SYN_CONTRACTOR_037,COMPLETED,2025-26
TXN024150,PRJ005758,MP00640,2025-04-24,SANCTION,1266000,0,1266000,SYN_AGENCY_043,COMPLETED,2025-26
TXN024151,PRJ005758,MP00640,2025-09-28,RELEASE,139100,0,1266000,SYN_AGENCY_043,COMPLETED,2025-26
TXN024152,PRJ005758,MP00640,2026-01-04,ADVANCE,25100,25100,1240900,SYN_CONTRACTOR_038,COMPLETED,2025-26
TXN024153,PRJ005758,MP00640,2026-05-19,PAYMENT,110300,135400,1130600,SYN_CONTRACTOR_038,COMPLETED,2026-27
TXN024154,PRJ005759,MP00640,2025-04-29,SANCTION,1123000,0,1123000,SYN_AGENCY_030,COMPLETED,2025-26
TXN024155,PRJ005759,MP00640,2025-10-05,RELEASE,252700,0,1123000,SYN_AGENCY_030,COMPLETED,2025-26
TXN024156,PRJ005759,MP00640,2026-02-22,ADVANCE,46300,46300,1076700,SYN_CONTRACTOR_039,COMPLETED,2025-26
TXN024157,PRJ005759,MP00640,2026-06-30,PAYMENT,189400,235700,887300,SYN_VENDOR_073,COMPLETED,2026-27
TXN024158,PRJ005760,MP00640,2025-05-03,SANCTION,2537400,0,2537400,SYN_AGENCY_031,COMPLETED,2025-26
TXN024159,PRJ005760,MP00640,2025-09-13,RELEASE,611700,0,2537400,SYN_AGENCY_031,COMPLETED,2025-26
TXN024160,PRJ005760,MP00640,2026-01-28,ADVANCE,66700,66700,2470700,SYN_CONTRACTOR_061,COMPLETED,2025-26
TXN024161,PRJ005760,MP00640,2026-06-30,EXPENDITURE,473700,540400,1997000,SYN_CONTRACTOR_061,COMPLETED,2026-27
TXN024162,PRJ005761,MP00640,2025-04-04,SANCTION,1966100,0,1966100,SYN_AGENCY_036,COMPLETED,2025-26
TXN024163,PRJ005761,MP00640,2025-08-11,RELEASE,878000,0,1966100,SYN_AGENCY_036,COMPLETED,2025-26
TXN024164,PRJ005761,MP00640,2025-10-22,ADVANCE,96700,96700,1869400,SYN_CONTRACTOR_062,COMPLETED,2025-26
TXN024165,PRJ005761,MP00640,2026-04-25,PAYMENT,316600,413300,1552800,SYN_VENDOR_066,COMPLETED,2026-27
TXN024166,PRJ005761,MP00640,2026-06-15,PAYMENT,393500,806800,1159300,SYN_CONTRACTOR_062,COMPLETED,2026-27
TXN024167,PRJ005762,MP00640,2025-04-01,SANCTION,1905100,0,1905100,SYN_AGENCY_037,COMPLETED,2025-26
TXN024168,PRJ005762,MP00640,2025-10-28,RELEASE,76100,0,1905100,SYN_AGENCY_037,COMPLETED,2025-26
TXN024169,PRJ005762,MP00640,2026-06-30,ADVANCE,72700,72700,1832400,SYN_CONTRACTOR_063,COMPLETED,2026-27
TXN024170,PRJ005763,MP00640,2025-04-20,SANCTION,1299800,0,1299800,SYN_AGENCY_033,COMPLETED,2025-26
TXN024171,PRJ005763,MP00640,2025-11-07,RELEASE,688400,0,1299800,SYN_AGENCY_033,COMPLETED,2025-26
TXN024172,PRJ005763,MP00640,2026-06-30,ADVANCE,629400,629400,670400,SYN_CONTRACTOR_064,COMPLETED,2026-27
TXN024173,PRJ005764,MP00641,2024-07-30,SANCTION,1831000,0,1831000,SYN_AGENCY_018,COMPLETED,2024-25
TXN024174,PRJ005764,MP00641,2024-10-02,RELEASE,1831000,0,1831000,SYN_AGENCY_018,COMPLETED,2024-25
TXN024175,PRJ005764,MP00641,2024-11-17,ADVANCE,190100,190100,1640900,SYN_CONTRACTOR_065,COMPLETED,2024-25
TXN024176,PRJ005764,MP00641,2025-01-20,EXPENDITURE,1475300,1665400,165600,SYN_VENDOR_039,COMPLETED,2024-25
TXN024177,PRJ005765,MP00641,2023-06-09,SANCTION,1194800,0,1194800,SYN_AGENCY_038,COMPLETED,2023-24
TXN024178,PRJ005765,MP00641,2023-09-09,RELEASE,1117100,0,1194800,SYN_AGENCY_038,COMPLETED,2023-24
TXN024179,PRJ005765,MP00641,2024-01-03,ADVANCE,1103200,1103200,91600,SYN_CONTRACTOR_066,COMPLETED,2023-24
TXN024180,PRJ005766,MP00641,2025-02-14,SANCTION,1843100,0,1843100,SYN_AGENCY_055,COMPLETED,2024-25
TXN024181,PRJ005766,MP00641,2025-07-29,RELEASE,517800,0,1843100,SYN_AGENCY_055,COMPLETED,2025-26
TXN024182,PRJ005766,MP00641,2025-12-28,ADVANCE,78300,78300,1764800,SYN_CONTRACTOR_067,COMPLETED,2025-26
TXN024183,PRJ005766,MP00641,2026-05-31,EXPENDITURE,419800,498100,1345000,SYN_CONTRACTOR_067,COMPLETED,2026-27
TXN024184,PRJ005767,MP00641,2023-11-29,SANCTION,2566900,0,2566900,SYN_AGENCY_046,COMPLETED,2023-24
TXN024185,PRJ005767,MP00641,2024-10-19,RELEASE,2342400,0,2566900,SYN_AGENCY_046,COMPLETED,2024-25
TXN024186,PRJ005767,MP00641,2025-09-20,ADVANCE,366600,366600,2200300,SYN_CONTRACTOR_068,COMPLETED,2025-26
TXN024187,PRJ005767,MP00641,2026-06-30,EXPENDITURE,1694700,2061300,505600,SYN_CONTRACTOR_068,COMPLETED,2026-27
TXN024188,PRJ005768,MP00641,2023-04-20,SANCTION,2315300,0,2315300,SYN_AGENCY_053,COMPLETED,2023-24
TXN024189,PRJ005768,MP00641,2024-01-03,RELEASE,1554600,0,2315300,SYN_AGENCY_053,COMPLETED,2023-24
TXN024190,PRJ005768,MP00641,2025-01-08,ADVANCE,124000,124000,2191300,SYN_CONTRACTOR_069,COMPLETED,2024-25
TXN024191,PRJ005768,MP00641,2025-09-30,PAYMENT,597700,721700,1593600,SYN_CONTRACTOR_069,COMPLETED,2025-26
TXN024192,PRJ005768,MP00641,2026-06-30,PAYMENT,633500,1355200,960100,SYN_VENDOR_043,COMPLETED,2026-27
TXN024193,PRJ005769,MP00641,2023-06-09,SANCTION,3760500,0,3760500,SYN_AGENCY_042,COMPLETED,2023-24
TXN024194,PRJ005769,MP00641,2024-03-24,RELEASE,1569300,0,3760500,SYN_AGENCY_042,COMPLETED,2023-24
TXN024195,PRJ005769,MP00641,2024-11-22,ADVANCE,150000,150000,3610500,SYN_CONTRACTOR_070,COMPLETED,2024-25
TXN024196,PRJ005769,MP00641,2025-06-18,PAYMENT,725500,875500,2885000,SYN_VENDOR_074,COMPLETED,2025-26
TXN024197,PRJ005769,MP00641,2025-06-20,EXPENDITURE,562000,1437500,2323000,SYN_VENDOR_074,COMPLETED,2025-26
TXN024198,PRJ005770,MP00641,2025-03-27,SANCTION,2127600,0,2127600,SYN_AGENCY_019,COMPLETED,2024-25
TXN024199,PRJ005770,MP00641,2025-10-15,RELEASE,296900,0,2127600,SYN_AGENCY_019,COMPLETED,2025-26
TXN024200,PRJ005770,MP00641,2026-06-05,ADVANCE,263400,263400,1864200,SYN_CONTRACTOR_092,COMPLETED,2026-27
TXN024201,PRJ005771,MP00641,2023-08-04,SANCTION,2035300,0,2035300,SYN_AGENCY_016,COMPLETED,2023-24
TXN024202,PRJ005771,MP00641,2024-12-17,RELEASE,1109700,0,2035300,SYN_AGENCY_016,COMPLETED,2024-25
TXN024203,PRJ005771,MP00641,2026-02-21,ADVANCE,1093800,1093800,941500,SYN_CONTRACTOR_093,COMPLETED,2025-26
TXN024204,PRJ005772,MP00641,2023-08-29,SANCTION,3360900,0,3360900,SYN_AGENCY_074,COMPLETED,2023-24
TXN024205,PRJ005772,MP00641,2023-12-30,RELEASE,3232800,0,3360900,SYN_AGENCY_074,COMPLETED,2023-24
TXN024206,PRJ005772,MP00641,2024-05-06,ADVANCE,3125000,3125000,235900,SYN_CONTRACTOR_094,COMPLETED,2024-25
TXN024207,PRJ005773,MP00642,2026-04-09,SANCTION,1395600,0,1395600,SYN_AGENCY_078,COMPLETED,2026-27
TXN024208,PRJ005773,MP00642,2026-05-01,RELEASE,121200,0,1395600,SYN_AGENCY_078,COMPLETED,2026-27
TXN024209,PRJ005774,MP00642,2026-04-10,SANCTION,2939300,0,2939300,SYN_AGENCY_016,COMPLETED,2026-27
TXN024210,PRJ005774,MP00642,2026-05-08,RELEASE,166200,0,2939300,SYN_AGENCY_016,COMPLETED,2026-27
TXN024211,PRJ005775,MP00642,2026-04-08,SANCTION,844900,0,844900,SYN_AGENCY_002,COMPLETED,2026-27
TXN024212,PRJ005775,MP00642,2026-05-18,RELEASE,88800,0,844900,SYN_AGENCY_002,COMPLETED,2026-27
TXN024213,PRJ005776,MP00642,2026-04-25,SANCTION,825100,0,825100,SYN_AGENCY_063,COMPLETED,2026-27
TXN024214,PRJ005776,MP00642,2026-05-23,RELEASE,4700,0,825100,SYN_AGENCY_063,COMPLETED,2026-27
TXN024215,PRJ005776,MP00642,2026-06-12,ADVANCE,4200,4200,820900,SYN_CONTRACTOR_098,COMPLETED,2026-27
TXN024216,PRJ005777,MP00642,2026-04-29,SANCTION,1313900,0,1313900,SYN_AGENCY_030,COMPLETED,2026-27
TXN024217,PRJ005777,MP00642,2026-06-21,RELEASE,5700,0,1313900,SYN_AGENCY_030,COMPLETED,2026-27
TXN024218,PRJ005778,MP00642,2026-04-05,SANCTION,3265600,0,3265600,SYN_AGENCY_050,COMPLETED,2026-27
TXN024219,PRJ005778,MP00642,2026-04-17,RELEASE,292800,0,3265600,SYN_AGENCY_050,COMPLETED,2026-27
TXN024220,PRJ005778,MP00642,2026-04-27,ADVANCE,261000,261000,3004600,SYN_CONTRACTOR_100,COMPLETED,2026-27
TXN024221,PRJ005779,MP00642,2026-04-01,SANCTION,1976100,0,1976100,SYN_AGENCY_055,COMPLETED,2026-27
TXN024222,PRJ005779,MP00642,2026-04-23,RELEASE,154800,0,1976100,SYN_AGENCY_055,COMPLETED,2026-27
TXN024223,PRJ005779,MP00642,2026-05-11,ADVANCE,11800,11800,1964300,SYN_CONTRACTOR_101,COMPLETED,2026-27
TXN024224,PRJ005779,MP00642,2026-06-11,PAYMENT,50300,62100,1914000,SYN_CONTRACTOR_101,COMPLETED,2026-27
TXN024225,PRJ005779,MP00642,2026-06-30,PAYMENT,79000,141100,1835000,SYN_VENDOR_075,COMPLETED,2026-27
TXN024226,PRJ005780,MP00642,2026-04-24,SANCTION,2308500,0,2308500,SYN_AGENCY_050,COMPLETED,2026-27
TXN024227,PRJ005780,MP00642,2026-06-10,RELEASE,144800,0,2308500,SYN_AGENCY_050,COMPLETED,2026-27
TXN024228,PRJ005781,MP00643,2024-05-04,SANCTION,1928800,0,1928800,SYN_AGENCY_077,COMPLETED,2024-25
TXN024229,PRJ005781,MP00643,2024-07-14,RELEASE,1928800,0,1928800,SYN_AGENCY_077,COMPLETED,2024-25
TXN024230,PRJ005781,MP00643,2024-10-18,ADVANCE,376200,376200,1552600,SYN_CONTRACTOR_124,COMPLETED,2024-25
TXN024231,PRJ005781,MP00643,2024-12-06,PAYMENT,1552600,1928800,0,SYN_CONTRACTOR_124,COMPLETED,2024-25
TXN024232,PRJ005782,MP00643,2022-04-23,SANCTION,1977800,0,1977800,SYN_AGENCY_070,COMPLETED,2023-24
TXN024233,PRJ005782,MP00643,2024-06-22,RELEASE,1974100,0,1977800,SYN_AGENCY_070,COMPLETED,2024-25
TXN024234,PRJ005782,MP00643,2026-06-30,ADVANCE,1801800,1801800,176000,SYN_CONTRACTOR_125,PENDING,2026-27
TXN024235,PRJ005783,MP00643,2024-06-24,SANCTION,1776100,0,1776100,SYN_AGENCY_050,COMPLETED,2024-25
TXN024236,PRJ005783,MP00643,2024-08-21,RELEASE,1776100,0,1776100,SYN_AGENCY_050,COMPLETED,2024-25
TXN024237,PRJ005783,MP00643,2024-10-17,ADVANCE,166700,166700,1609400,SYN_CONTRACTOR_126,COMPLETED,2024-25
TXN024238,PRJ005783,MP00643,2024-11-24,PAYMENT,499800,666500,1109600,SYN_CONTRACTOR_126,COMPLETED,2024-25
TXN024239,PRJ005783,MP00643,2025-01-20,EXPENDITURE,565600,1232100,544000,SYN_CONTRACTOR_126,COMPLETED,2024-25
TXN024240,PRJ005783,MP00643,2025-04-09,PAYMENT,544100,1776100,0,SYN_CONTRACTOR_126,COMPLETED,2025-26
TXN024241,PRJ005784,MP00643,2024-02-27,SANCTION,479500,0,479500,SYN_AGENCY_036,COMPLETED,2023-24
TXN024242,PRJ005784,MP00643,2024-04-30,RELEASE,475800,0,479500,SYN_AGENCY_036,COMPLETED,2024-25
TXN024243,PRJ005784,MP00643,2024-06-03,ADVANCE,102300,102300,377200,SYN_CONTRACTOR_127,COMPLETED,2024-25
TXN024244,PRJ005784,MP00643,2024-08-09,EXPENDITURE,341800,444100,35400,SYN_CONTRACTOR_127,COMPLETED,2024-25
TXN024245,PRJ005785,MP00643,2024-04-22,SANCTION,1504100,0,1504100,SYN_AGENCY_007,COMPLETED,2024-25
TXN024246,PRJ005785,MP00643,2024-06-02,RELEASE,1504100,0,1504100,SYN_AGENCY_007,COMPLETED,2024-25
TXN024247,PRJ005785,MP00643,2024-07-15,ADVANCE,103600,103600,1400500,SYN_CONTRACTOR_128,COMPLETED,2024-25
TXN024248,PRJ005785,MP00643,2024-09-09,PAYMENT,721100,824700,679400,SYN_CONTRACTOR_128,COMPLETED,2024-25
TXN024249,PRJ005785,MP00643,2024-10-13,PAYMENT,679400,1504100,0,SYN_CONTRACTOR_128,COMPLETED,2024-25
TXN024250,PRJ005786,MP00643,2024-06-03,SANCTION,1776000,0,1776000,SYN_AGENCY_063,COMPLETED,2024-25
TXN024251,PRJ005786,MP00643,2025-02-26,RELEASE,1776000,0,1776000,SYN_AGENCY_063,COMPLETED,2024-25
TXN024252,PRJ005786,MP00643,2025-11-10,ADVANCE,296400,296400,1479600,SYN_CONTRACTOR_129,COMPLETED,2025-26
TXN024253,PRJ005786,MP00643,2026-05-07,PAYMENT,1442800,1739200,36800,SYN_CONTRACTOR_129,COMPLETED,2026-27
TXN024254,PRJ005787,MP00643,2024-04-01,SANCTION,790200,0,790200,SYN_AGENCY_052,COMPLETED,2024-25
TXN024255,PRJ005787,MP00643,2024-06-29,RELEASE,790200,0,790200,SYN_AGENCY_052,COMPLETED,2024-25
TXN024256,PRJ005787,MP00643,2024-09-04,ADVANCE,701400,701400,88800,SYN_CONTRACTOR_130,COMPLETED,2024-25
TXN024257,PRJ005788,MP00643,2022-10-22,SANCTION,2302300,0,2302300,SYN_AGENCY_032,COMPLETED,2023-24
TXN024258,PRJ005788,MP00643,2023-01-28,RELEASE,2302300,0,2302300,SYN_AGENCY_032,COMPLETED,2023-24
TXN024259,PRJ005788,MP00643,2023-03-29,ADVANCE,215000,215000,2087300,SYN_CONTRACTOR_131,COMPLETED,2023-24
TXN024260,PRJ005788,MP00643,2023-07-13,EXPENDITURE,1169100,1384100,918200,SYN_VENDOR_045,COMPLETED,2023-24
TXN024261,PRJ005788,MP00643,2023-08-16,EXPENDITURE,918300,2302300,0,SYN_VENDOR_045,COMPLETED,2023-24
TXN024262,PRJ005789,MP00644,2023-12-17,SANCTION,839300,0,839300,SYN_AGENCY_037,COMPLETED,2023-24
TXN024263,PRJ005789,MP00644,2024-04-14,RELEASE,839300,0,839300,SYN_AGENCY_037,COMPLETED,2024-25
TXN024264,PRJ005789,MP00644,2024-07-10,ADVANCE,839300,839300,0,SYN_CONTRACTOR_132,COMPLETED,2024-25
TXN024265,PRJ005790,MP00644,2025-05-12,SANCTION,1540300,0,1540300,SYN_AGENCY_007,COMPLETED,2025-26
TXN024266,PRJ005790,MP00644,2025-06-19,RELEASE,155800,0,1540300,SYN_AGENCY_007,COMPLETED,2025-26
TXN024267,PRJ005791,MP00644,2024-03-19,SANCTION,448700,0,448700,SYN_AGENCY_030,COMPLETED,2023-24
TXN024268,PRJ005791,MP00644,2024-06-08,RELEASE,448700,0,448700,SYN_AGENCY_030,COMPLETED,2024-25
TXN024269,PRJ005791,MP00644,2024-09-13,ADVANCE,448700,448700,0,SYN_CONTRACTOR_155,COMPLETED,2024-25
TXN024270,PRJ005792,MP00644,2023-04-25,SANCTION,3713900,0,3713900,SYN_AGENCY_078,COMPLETED,2023-24
TXN024271,PRJ005792,MP00644,2023-07-24,RELEASE,5024600,0,3713900,SYN_AGENCY_078,COMPLETED,2023-24
TXN024272,PRJ005792,MP00644,2023-09-13,ADVANCE,751200,751200,2962700,SYN_CONTRACTOR_156,COMPLETED,2023-24
TXN024273,PRJ005792,MP00644,2023-12-28,EXPENDITURE,3735600,4486800,-772900,SYN_CONTRACTOR_156,COMPLETED,2023-24
TXN024274,PRJ005793,MP00644,2025-04-13,SANCTION,1625300,0,1625300,SYN_AGENCY_059,COMPLETED,2025-26
TXN024275,PRJ005793,MP00644,2025-11-24,RELEASE,381500,0,1625300,SYN_AGENCY_059,COMPLETED,2025-26
TXN024276,PRJ005793,MP00644,2026-06-30,ADVANCE,373300,373300,1252000,SYN_CONTRACTOR_157,COMPLETED,2026-27
TXN024277,PRJ005794,MP00644,2024-09-26,SANCTION,526300,0,526300,SYN_AGENCY_065,COMPLETED,2024-25
TXN024278,PRJ005794,MP00644,2024-11-10,RELEASE,526300,0,526300,SYN_AGENCY_065,COMPLETED,2024-25
TXN024279,PRJ005794,MP00644,2025-01-04,ADVANCE,82000,82000,444300,SYN_CONTRACTOR_158,COMPLETED,2024-25
TXN024280,PRJ005794,MP00644,2025-02-16,PAYMENT,407400,489400,36900,SYN_VENDOR_042,COMPLETED,2024-25
TXN024281,PRJ005795,MP00644,2024-08-28,SANCTION,599000,0,599000,SYN_AGENCY_013,COMPLETED,2024-25
TXN024282,PRJ005795,MP00644,2024-10-14,RELEASE,557200,0,599000,SYN_AGENCY_013,COMPLETED,2024-25
TXN024283,PRJ005795,MP00644,2024-12-10,ADVANCE,67000,67000,532000,SYN_CONTRACTOR_159,COMPLETED,2024-25
TXN024284,PRJ005795,MP00644,2025-01-26,EXPENDITURE,475500,542500,56500,SYN_CONTRACTOR_159,COMPLETED,2024-25
TXN024285,PRJ005796,MP00644,2024-03-19,SANCTION,2367800,0,2367800,SYN_AGENCY_066,COMPLETED,2023-24
TXN024286,PRJ005796,MP00644,2024-05-08,RELEASE,2367800,0,2367800,SYN_AGENCY_066,COMPLETED,2024-25
TXN024287,PRJ005796,MP00644,2024-07-07,ADVANCE,257200,257200,2110600,SYN_CONTRACTOR_160,COMPLETED,2024-25
TXN024288,PRJ005796,MP00644,2024-08-23,PAYMENT,854200,1111400,1256400,SYN_VENDOR_104,COMPLETED,2024-25
TXN024289,PRJ005796,MP00644,2024-10-24,EXPENDITURE,1256400,2367800,0,SYN_CONTRACTOR_160,COMPLETED,2024-25
TXN024290,PRJ005797,MP00644,2023-04-29,SANCTION,2807900,0,2807900,SYN_AGENCY_037,COMPLETED,2023-24
TXN024291,PRJ005797,MP00644,2023-10-22,RELEASE,2807900,0,2807900,SYN_AGENCY_037,COMPLETED,2023-24
TXN024292,PRJ005797,MP00644,2024-02-11,ADVANCE,2694500,2694500,113400,SYN_CONTRACTOR_161,COMPLETED,2023-24
TXN024293,PRJ005798,MP00644,2024-01-31,SANCTION,2579600,0,2579600,SYN_AGENCY_073,COMPLETED,2023-24
TXN024294,PRJ005798,MP00644,2024-08-24,RELEASE,1459400,0,2579600,SYN_AGENCY_073,COMPLETED,2024-25
TXN024295,PRJ005798,MP00644,2025-03-16,ADVANCE,155700,155700,2423900,SYN_CONTRACTOR_162,COMPLETED,2024-25
TXN024296,PRJ005798,MP00644,2026-02-10,PAYMENT,654300,810000,1769600,SYN_CONTRACTOR_162,COMPLETED,2025-26
TXN024297,PRJ005798,MP00644,2026-06-30,PAYMENT,555900,1365900,1213700,SYN_CONTRACTOR_162,COMPLETED,2026-27
TXN024298,PRJ005799,MP00645,2026-04-13,SANCTION,1844600,0,1844600,SYN_AGENCY_009,COMPLETED,2026-27
TXN024299,PRJ005799,MP00645,2026-04-30,RELEASE,7800,0,1844600,SYN_AGENCY_009,COMPLETED,2026-27
TXN024300,PRJ005799,MP00645,2026-05-20,ADVANCE,7600,7600,1837000,SYN_CONTRACTOR_163,COMPLETED,2026-27
TXN024301,PRJ005800,MP00645,2026-04-03,SANCTION,1649200,0,1649200,SYN_AGENCY_053,COMPLETED,2026-27
TXN024302,PRJ005800,MP00645,2026-04-19,RELEASE,1906700,0,1649200,SYN_AGENCY_053,COMPLETED,2026-27
TXN024303,PRJ005800,MP00645,2026-05-07,ADVANCE,1884400,1884400,-235200,SYN_CONTRACTOR_116,COMPLETED,2026-27
TXN024304,PRJ005801,MP00645,2026-04-14,SANCTION,1572800,0,1572800,SYN_AGENCY_018,COMPLETED,2026-27
TXN024305,PRJ005801,MP00645,2026-04-27,RELEASE,58600,0,1572800,SYN_AGENCY_018,COMPLETED,2026-27
TXN024306,PRJ005801,MP00645,2026-05-08,ADVANCE,56800,56800,1516000,SYN_CONTRACTOR_117,COMPLETED,2026-27
TXN024307,PRJ005802,MP00645,2026-04-01,SANCTION,2256900,0,2256900,SYN_AGENCY_030,COMPLETED,2026-27
TXN024308,PRJ005802,MP00645,2026-04-19,RELEASE,67100,0,2256900,SYN_AGENCY_030,COMPLETED,2026-27
TXN024309,PRJ005802,MP00645,2026-05-09,ADVANCE,62400,62400,2194500,SYN_CONTRACTOR_118,COMPLETED,2026-27
TXN024310,PRJ005803,MP00645,2026-04-06,SANCTION,1528800,0,1528800,SYN_AGENCY_021,COMPLETED,2026-27
TXN024311,PRJ005803,MP00645,2026-05-04,RELEASE,99200,0,1528800,SYN_AGENCY_021,COMPLETED,2026-27
TXN024312,PRJ005804,MP00645,2026-04-09,SANCTION,1461600,0,1461600,SYN_AGENCY_054,COMPLETED,2026-27
TXN024313,PRJ005804,MP00645,2026-06-03,RELEASE,117900,0,1461600,SYN_AGENCY_054,COMPLETED,2026-27
TXN024314,PRJ005805,MP00645,2026-04-01,SANCTION,1325900,0,1325900,SYN_AGENCY_045,COMPLETED,2026-27
TXN024315,PRJ005805,MP00645,2026-04-19,RELEASE,136100,0,1325900,SYN_AGENCY_045,COMPLETED,2026-27
TXN024316,PRJ005805,MP00645,2026-05-04,ADVANCE,121600,121600,1204300,SYN_CONTRACTOR_121,COMPLETED,2026-27
TXN024317,PRJ005806,MP00645,2026-04-15,SANCTION,940300,0,940300,SYN_AGENCY_050,COMPLETED,2026-27
TXN024318,PRJ005806,MP00645,2026-05-07,RELEASE,86100,0,940300,SYN_AGENCY_050,COMPLETED,2026-27
TXN024319,PRJ005806,MP00645,2026-05-24,ADVANCE,75700,75700,864600,SYN_CONTRACTOR_122,COMPLETED,2026-27
TXN024320,PRJ005807,MP00645,2026-04-30,SANCTION,1890600,0,1890600,SYN_AGENCY_050,COMPLETED,2026-27
TXN024321,PRJ005807,MP00645,2026-05-31,RELEASE,70800,0,1890600,SYN_AGENCY_050,COMPLETED,2026-27
TXN024322,PRJ005808,MP00645,2026-04-27,SANCTION,2081100,0,2081100,SYN_AGENCY_059,COMPLETED,2026-27
TXN024323,PRJ005808,MP00645,2026-05-12,RELEASE,41800,0,2081100,SYN_AGENCY_059,COMPLETED,2026-27
TXN024324,PRJ005808,MP00645,2026-05-26,ADVANCE,36900,36900,2044200,SYN_CONTRACTOR_124,COMPLETED,2026-27
TXN024325,PRJ005809,MP00646,2023-11-29,SANCTION,3542500,0,3542500,SYN_AGENCY_068,COMPLETED,2023-24
TXN024326,PRJ005809,MP00646,2025-02-27,RELEASE,2942400,0,3542500,SYN_AGENCY_068,COMPLETED,2024-25
TXN024327,PRJ005809,MP00646,2026-06-30,ADVANCE,2635100,2635100,907400,SYN_CONTRACTOR_125,COMPLETED,2026-27
TXN024328,PRJ005810,MP00646,2022-05-18,SANCTION,1179200,0,1179200,SYN_AGENCY_033,COMPLETED,2023-24
TXN024329,PRJ005810,MP00646,2022-06-08,RELEASE,1179200,0,1179200,SYN_AGENCY_033,COMPLETED,2023-24
TXN024330,PRJ005810,MP00646,2022-07-03,ADVANCE,104400,104400,1074800,SYN_CONTRACTOR_147,COMPLETED,2023-24
TXN024331,PRJ005810,MP00646,2022-07-27,EXPENDITURE,555100,659500,519700,SYN_CONTRACTOR_147,COMPLETED,2023-24
TXN024332,PRJ005810,MP00646,2022-08-24,EXPENDITURE,519700,1179200,0,SYN_CONTRACTOR_147,COMPLETED,2023-24
TXN024333,PRJ005810,MP00646,2022-09-05,ADJUSTMENT,29700,1179200,0,SYN_AGENCY_033,COMPLETED,2023-24
TXN024334,PRJ005811,MP00646,2022-06-13,SANCTION,1962900,0,1962900,SYN_AGENCY_034,COMPLETED,2023-24
TXN024335,PRJ005811,MP00646,2022-08-31,RELEASE,1237100,0,1962900,SYN_AGENCY_034,COMPLETED,2023-24
TXN024336,PRJ005811,MP00646,2022-11-15,ADVANCE,257200,257200,1705700,SYN_CONTRACTOR_148,COMPLETED,2023-24
TXN024337,PRJ005811,MP00646,2023-03-05,PAYMENT,942100,1199300,763600,SYN_CONTRACTOR_148,COMPLETED,2023-24
TXN024338,PRJ005812,MP00646,2024-03-27,SANCTION,2012900,0,2012900,SYN_AGENCY_016,COMPLETED,2023-24
TXN024339,PRJ005812,MP00646,2024-05-14,RELEASE,1954100,0,2012900,SYN_AGENCY_016,COMPLETED,2024-25
TXN024340,PRJ005812,MP00646,2024-06-27,ADVANCE,124800,124800,1888100,SYN_CONTRACTOR_149,COMPLETED,2024-25
TXN024341,PRJ005812,MP00646,2024-08-07,EXPENDITURE,876300,1001100,1011800,SYN_CONTRACTOR_149,COMPLETED,2024-25
