document_id,project_id,document_type,vendor_name,category,extracted_amount_inr,sanctioned_amount_inr,consistency_score,mismatch_flag,file_name
DOC0001662,PRJ000831,UTILIZATION_CERTIFICATE,Tiruchirappalli Municipal Corporation Infrastructure Cell,WATER_SUPPLY,796500.0,1770000.0,96.7,False,Utilization_Certificate_PRJ000831.pdf
DOC0001663,PRJ000832,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,1870000.0,1870000.0,93.3,False,Purchase_Bill_PRJ000832.pdf
DOC0001664,PRJ000832,UTILIZATION_CERTIFICATE,Tiruchirappalli Municipal Corporation Infrastructure Cell,PUBLIC_TOILET,1870000.0,1870000.0,99.3,False,Utilization_Certificate_PRJ000832.pdf
DOC0001665,PRJ000833,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,5900000.0,5900000.0,89.4,False,Purchase_Bill_PRJ000833.pdf
DOC0001666,PRJ000833,UTILIZATION_CERTIFICATE,Madurai Public Works Department (PWD),DRAINAGE,227736.98,5900000.0,97.8,False,Utilization_Certificate_PRJ000833.pdf
DOC0001667,PRJ000834,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3290000.0,3290000.0,90.3,False,Purchase_Bill_PRJ000834.pdf
DOC0001668,PRJ000834,UTILIZATION_CERTIFICATE,Hisar Public Works Department (PWD),DRAINAGE,1904910.0,3290000.0,95.6,False,Utilization_Certificate_PRJ000834.pdf
DOC0001669,PRJ000835,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,6830000.0,6830000.0,91.9,False,Purchase_Bill_PRJ000835.pdf
DOC0001670,PRJ000835,UTILIZATION_CERTIFICATE,Faridabad District Rural Development Agency (DRDA),SPORTS_FACILITY,6830000.0,6830000.0,96.1,False,Utilization_Certificate_PRJ000835.pdf
DOC0001671,PRJ000836,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,2390000.0,2390000.0,96.5,False,Purchase_Bill_PRJ000836.pdf
DOC0001672,PRJ000836,UTILIZATION_CERTIFICATE,Sopore State Water Supply & Sanitation Board (WSSB),SANITATION,1075500.0,2390000.0,95.2,False,Utilization_Certificate_PRJ000836.pdf
DOC0001673,PRJ000837,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,1400000.0,1400000.0,89.7,False,Purchase_Bill_PRJ000837.pdf
DOC0001674,PRJ000837,UTILIZATION_CERTIFICATE,Leh Public Works Department (PWD),BUS_SHELTER,73530.12,1400000.0,98.3,False,Utilization_Certificate_PRJ000837.pdf
DOC0001675,PRJ000838,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,4730000.0,4730000.0,94.4,False,Purchase_Bill_PRJ000838.pdf
DOC0001676,PRJ000838,UTILIZATION_CERTIFICATE,Sopore District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,2156880.0,4730000.0,94.6,False,Utilization_Certificate_PRJ000838.pdf
DOC0001677,PRJ000839,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,2930000.0,2930000.0,91.8,False,Purchase_Bill_PRJ000839.pdf
DOC0001678,PRJ000839,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,HEALTHCARE,835050.0,2930000.0,91.5,False,Utilization_Certificate_PRJ000839.pdf
DOC0001679,PRJ000840,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,7650000.0,7650000.0,96.2,False,Purchase_Bill_PRJ000840.pdf
DOC0001680,PRJ000840,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SANITATION,10251000.0,7650000.0,93.2,False,Utilization_Certificate_PRJ000840.pdf
DOC0001681,PRJ000841,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,3600000.0,3600000.0,93.3,False,Purchase_Bill_PRJ000841.pdf
DOC0001682,PRJ000841,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,BUS_SHELTER,1620000.0,3600000.0,96.3,False,Utilization_Certificate_PRJ000841.pdf
DOC0001683,PRJ000842,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,6520000.0,6520000.0,95.7,False,Purchase_Bill_PRJ000842.pdf
DOC0001684,PRJ000842,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),BRIDGE,5362812.6,6520000.0,97.8,False,Utilization_Certificate_PRJ000842.pdf
DOC0001685,PRJ000843,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,7740000.0,7740000.0,89.9,False,Purchase_Bill_PRJ000843.pdf
DOC0001686,PRJ000843,UTILIZATION_CERTIFICATE,Jorhat State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,205421.52,7740000.0,94.5,False,Utilization_Certificate_PRJ000843.pdf
DOC0001687,PRJ000844,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,3880000.0,3880000.0,91.7,False,Purchase_Bill_PRJ000844.pdf
DOC0001688,PRJ000844,UTILIZATION_CERTIFICATE,Guwahati District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,5548400.0,3880000.0,91.2,False,Utilization_Certificate_PRJ000844.pdf
DOC0001689,PRJ000845,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,7820000.0,7820000.0,95.8,False,Purchase_Bill_PRJ000845.pdf
DOC0001690,PRJ000845,UTILIZATION_CERTIFICATE,Tezpur Public Works Department (PWD),SANITATION,6342020.0,7820000.0,91.1,False,Utilization_Certificate_PRJ000845.pdf
DOC0001691,PRJ000846,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,3670000.0,3670000.0,89.9,False,Purchase_Bill_PRJ000846.pdf
DOC0001692,PRJ000846,UTILIZATION_CERTIFICATE,Central Delhi District Rural Development Agency (DRDA),COMMUNITY_HALL,3670000.0,3670000.0,99.9,False,Utilization_Certificate_PRJ000846.pdf
DOC0001693,PRJ000847,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,2300000.0,2300000.0,90.6,False,Purchase_Bill_PRJ000847.pdf
DOC0001694,PRJ000847,UTILIZATION_CERTIFICATE,Central Delhi District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,1035000.0,2300000.0,92.8,False,Utilization_Certificate_PRJ000847.pdf
DOC0001695,PRJ000848,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,3450000.0,3450000.0,90.8,False,Purchase_Bill_PRJ000848.pdf
DOC0001696,PRJ000848,UTILIZATION_CERTIFICATE,Jorhat State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,88435.36,3450000.0,97.6,False,Utilization_Certificate_PRJ000848.pdf
DOC0001697,PRJ000849,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1720000.0,1720000.0,97.0,False,Purchase_Bill_PRJ000849.pdf
DOC0001698,PRJ000849,UTILIZATION_CERTIFICATE,Guwahati District Rural Development Agency (DRDA),SANITATION,1411734.22,1720000.0,95.7,False,Utilization_Certificate_PRJ000849.pdf
DOC0001699,PRJ000850,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,7090000.0,7090000.0,94.9,False,Purchase_Bill_PRJ000850.pdf
DOC0001700,PRJ000850,UTILIZATION_CERTIFICATE,Thane Public Works Department (PWD),SOLAR_ENERGY,5799620.0,7090000.0,95.1,False,Utilization_Certificate_PRJ000850.pdf
DOC0001701,PRJ000851,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,3060000.0,3060000.0,96.0,False,Purchase_Bill_PRJ000851.pdf
DOC0001702,PRJ000851,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,2496742.76,3060000.0,91.1,False,Utilization_Certificate_PRJ000851.pdf
DOC0001703,PRJ000852,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,3780000.0,3780000.0,90.2,False,Purchase_Bill_PRJ000852.pdf
DOC0001704,PRJ000852,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,763560.0,3780000.0,94.4,False,Utilization_Certificate_PRJ000852.pdf
DOC0001705,PRJ000853,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,4870000.0,4870000.0,88.5,False,Purchase_Bill_PRJ000853.pdf
DOC0001706,PRJ000853,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,BUS_SHELTER,4870000.0,4870000.0,99.5,False,Utilization_Certificate_PRJ000853.pdf
DOC0001707,PRJ000854,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7870000.0,7870000.0,88.4,False,Purchase_Bill_PRJ000854.pdf
DOC0001708,PRJ000854,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),DRAINAGE,5776580.0,7870000.0,95.9,False,Utilization_Certificate_PRJ000854.pdf
DOC0001709,PRJ000855,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1020000.0,1020000.0,97.7,False,Purchase_Bill_PRJ000855.pdf
DOC0001710,PRJ000855,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SANITATION,1020000.0,1020000.0,97.7,False,Utilization_Certificate_PRJ000855.pdf
DOC0001711,PRJ000856,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,7820000.0,7820000.0,94.4,False,Purchase_Bill_PRJ000856.pdf
DOC0001712,PRJ000856,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SANITATION,6321285.21,7820000.0,92.4,False,Utilization_Certificate_PRJ000856.pdf
DOC0001713,PRJ000857,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,BUS_SHELTER,5610000.0,5610000.0,95.2,False,Purchase_Bill_PRJ000857.pdf
DOC0001714,PRJ000857,UTILIZATION_CERTIFICATE,Berhampur District Rural Development Agency (DRDA),BUS_SHELTER,1699830.0,5610000.0,93.3,False,Utilization_Certificate_PRJ000857.pdf
DOC0001715,PRJ000858,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,3770000.0,3770000.0,95.4,False,Purchase_Bill_PRJ000858.pdf
DOC0001716,PRJ000858,UTILIZATION_CERTIFICATE,Berhampur District Rural Development Agency (DRDA),HEALTHCARE,5579600.0,3770000.0,97.6,False,Utilization_Certificate_PRJ000858.pdf
DOC0001717,PRJ000859,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,10378173.98,7870000.0,52.4,True,Purchase_Bill_PRJ000859.pdf
DOC0001718,PRJ000859,UTILIZATION_CERTIFICATE,Puri Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,2486920.0,7870000.0,98.9,False,Utilization_Certificate_PRJ000859.pdf
DOC0001719,PRJ000860,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,7780000.0,7780000.0,91.8,False,Purchase_Bill_PRJ000860.pdf
DOC0001720,PRJ000860,UTILIZATION_CERTIFICATE,Udaipur Municipal Corporation Infrastructure Cell,ROAD_REPAIR,1734940.0,7780000.0,91.0,False,Utilization_Certificate_PRJ000860.pdf
DOC0001721,PRJ000861,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,3790000.0,3790000.0,89.2,False,Purchase_Bill_PRJ000861.pdf
DOC0001722,PRJ000861,UTILIZATION_CERTIFICATE,Kota State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,2842500.0,3790000.0,96.7,False,Utilization_Certificate_PRJ000861.pdf
DOC0001723,PRJ000862,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,2970000.0,2970000.0,96.7,False,Purchase_Bill_PRJ000862.pdf
DOC0001724,PRJ000862,UTILIZATION_CERTIFICATE,Bikaner Public Works Department (PWD),SCHOOL_INFRASTRUCTURE,2970000.0,2970000.0,94.5,False,Utilization_Certificate_PRJ000862.pdf
DOC0001725,PRJ000863,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,BRIDGE,5350000.0,5350000.0,88.7,False,Purchase_Bill_PRJ000863.pdf
DOC0001726,PRJ000863,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),BRIDGE,1107450.0,5350000.0,93.2,False,Utilization_Certificate_PRJ000863.pdf
DOC0001727,PRJ000864,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,7380000.0,7380000.0,88.8,False,Purchase_Bill_PRJ000864.pdf
DOC0001728,PRJ000864,UTILIZATION_CERTIFICATE,Kota State Water Supply & Sanitation Board (WSSB),BUS_SHELTER,3350520.0,7380000.0,90.5,False,Utilization_Certificate_PRJ000864.pdf
DOC0001729,PRJ000865,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,2460000.0,2460000.0,96.7,False,Purchase_Bill_PRJ000865.pdf
DOC0001730,PRJ000865,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),SANITATION,757680.0,2460000.0,94.5,False,Utilization_Certificate_PRJ000865.pdf
DOC0001731,PRJ000866,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,2890000.0,2890000.0,88.8,False,Purchase_Bill_PRJ000866.pdf
DOC0001732,PRJ000866,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),DRAINAGE,2890000.0,2890000.0,93.5,False,Utilization_Certificate_PRJ000866.pdf
DOC0001733,PRJ000867,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7080000.0,7080000.0,94.1,False,Purchase_Bill_PRJ000867.pdf
DOC0001734,PRJ000867,UTILIZATION_CERTIFICATE,Kolkata District Rural Development Agency (DRDA),WATER_SUPPLY,9770400.0,7080000.0,95.1,False,Utilization_Certificate_PRJ000867.pdf
DOC0001735,PRJ000868,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7300000.0,7300000.0,96.2,False,Purchase_Bill_PRJ000868.pdf
DOC0001736,PRJ000868,UTILIZATION_CERTIFICATE,Kolkata District Rural Development Agency (DRDA),WATER_SUPPLY,8833000.0,7300000.0,98.4,False,Utilization_Certificate_PRJ000868.pdf
DOC0001737,PRJ000869,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,7420000.0,7420000.0,90.5,False,Purchase_Bill_PRJ000869.pdf
DOC0001738,PRJ000869,UTILIZATION_CERTIFICATE,East Delhi Public Works Department (PWD),SOLAR_ENERGY,403618.17,7420000.0,90.6,False,Utilization_Certificate_PRJ000869.pdf
DOC0001739,PRJ000870,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,4130000.0,4130000.0,97.3,False,Purchase_Bill_PRJ000870.pdf
DOC0001740,PRJ000870,UTILIZATION_CERTIFICATE,Central Delhi State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,1858500.0,4130000.0,90.7,False,Utilization_Certificate_PRJ000870.pdf
DOC0001741,PRJ000871,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,6540000.0,6540000.0,92.1,False,Purchase_Bill_PRJ000871.pdf
DOC0001742,PRJ000871,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),SCHOOL_INFRASTRUCTURE,4905000.0,6540000.0,94.9,False,Utilization_Certificate_PRJ000871.pdf
DOC0001743,PRJ000872,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,1660000.0,1660000.0,89.5,False,Purchase_Bill_PRJ000872.pdf
DOC0001744,PRJ000872,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SCHOOL_INFRASTRUCTURE,1660000.0,1660000.0,91.9,False,Utilization_Certificate_PRJ000872.pdf
DOC0001745,PRJ000873,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,2700000.0,2700000.0,90.3,False,Purchase_Bill_PRJ000873.pdf
DOC0001746,PRJ000873,UTILIZATION_CERTIFICATE,Thane Public Works Department (PWD),ROAD_CONSTRUCTION,1957500.0,2700000.0,91.4,False,Utilization_Certificate_PRJ000873.pdf
DOC0001747,PRJ000874,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,5530000.0,5530000.0,90.4,False,Purchase_Bill_PRJ000874.pdf
DOC0001748,PRJ000874,UTILIZATION_CERTIFICATE,Aurangabad State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,5530000.0,5530000.0,94.0,False,Utilization_Certificate_PRJ000874.pdf
DOC0001749,PRJ000875,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,5120000.0,5120000.0,89.1,False,Purchase_Bill_PRJ000875.pdf
DOC0001750,PRJ000875,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,SANITATION,2728960.0,5120000.0,91.8,False,Utilization_Certificate_PRJ000875.pdf
DOC0001751,PRJ000876,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,5940000.0,5940000.0,91.4,False,Purchase_Bill_PRJ000876.pdf
DOC0001752,PRJ000876,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,7009200.0,5940000.0,98.7,False,Utilization_Certificate_PRJ000876.pdf
DOC0001753,PRJ000877,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,5560000.0,5560000.0,90.8,False,Purchase_Bill_PRJ000877.pdf
DOC0001754,PRJ000877,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),BRIDGE,169670.04,5560000.0,93.5,False,Utilization_Certificate_PRJ000877.pdf
DOC0001755,PRJ000878,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,6200000.0,6200000.0,97.0,False,Purchase_Bill_PRJ000878.pdf
DOC0001756,PRJ000878,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SANITATION,172012.05,6200000.0,96.8,False,Utilization_Certificate_PRJ000878.pdf
DOC0001757,PRJ000879,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,3650000.0,3650000.0,92.6,False,Purchase_Bill_PRJ000879.pdf
DOC0001758,PRJ000879,UTILIZATION_CERTIFICATE,Udaipur Municipal Corporation Infrastructure Cell,BRIDGE,2244750.0,3650000.0,95.5,False,Utilization_Certificate_PRJ000879.pdf
DOC0001759,PRJ000880,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,4730000.0,4730000.0,90.1,False,Purchase_Bill_PRJ000880.pdf
DOC0001760,PRJ000880,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SOLAR_ENERGY,2639340.0,4730000.0,95.3,False,Utilization_Certificate_PRJ000880.pdf
DOC0001761,PRJ000881,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,2890000.0,2890000.0,94.0,False,Purchase_Bill_PRJ000881.pdf
DOC0001762,PRJ000881,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SOLAR_ENERGY,4219400.0,2890000.0,95.4,False,Utilization_Certificate_PRJ000881.pdf
DOC0001763,PRJ000882,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,COMMUNITY_HALL,5030000.0,5030000.0,93.4,False,Purchase_Bill_PRJ000882.pdf
DOC0001764,PRJ000882,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),COMMUNITY_HALL,1720260.0,5030000.0,94.5,False,Utilization_Certificate_PRJ000882.pdf
DOC0001765,PRJ000883,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,1760000.0,1760000.0,93.0,False,Purchase_Bill_PRJ000883.pdf
DOC0001766,PRJ000883,UTILIZATION_CERTIFICATE,Aurangabad State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,1760000.0,1760000.0,92.9,False,Utilization_Certificate_PRJ000883.pdf
DOC0001767,PRJ000884,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,COMMUNITY_HALL,7100000.0,7100000.0,96.3,False,Purchase_Bill_PRJ000884.pdf
DOC0001768,PRJ000884,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),COMMUNITY_HALL,2406900.0,7100000.0,91.0,False,Utilization_Certificate_PRJ000884.pdf
DOC0001769,PRJ000885,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,2560000.0,2560000.0,89.5,False,Purchase_Bill_PRJ000885.pdf
DOC0001770,PRJ000885,UTILIZATION_CERTIFICATE,Thane Public Works Department (PWD),WATER_SUPPLY,1556480.0,2560000.0,97.4,False,Utilization_Certificate_PRJ000885.pdf
DOC0001771,PRJ000886,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,4870000.0,4870000.0,89.0,False,Purchase_Bill_PRJ000886.pdf
DOC0001772,PRJ000886,UTILIZATION_CERTIFICATE,Puri State Water Supply & Sanitation Board (WSSB),COMMUNITY_HALL,255230.76,4870000.0,94.8,False,Utilization_Certificate_PRJ000886.pdf
DOC0001773,PRJ000887,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,BUS_SHELTER,1360000.0,1360000.0,92.9,False,Purchase_Bill_PRJ000887.pdf
DOC0001774,PRJ000887,UTILIZATION_CERTIFICATE,Berhampur District Rural Development Agency (DRDA),BUS_SHELTER,429760.0,1360000.0,92.9,False,Utilization_Certificate_PRJ000887.pdf
DOC0001775,PRJ000888,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,10638757.53,7960000.0,51.7,True,Purchase_Bill_PRJ000888.pdf
DOC0001776,PRJ000888,UTILIZATION_CERTIFICATE,Puri Public Works Department (PWD),SPORTS_FACILITY,4322280.0,7960000.0,94.0,False,Utilization_Certificate_PRJ000888.pdf
DOC0001777,PRJ000889,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,3900000.0,3900000.0,91.9,False,Purchase_Bill_PRJ000889.pdf
DOC0001778,PRJ000889,UTILIZATION_CERTIFICATE,Puri Public Works Department (PWD),SANITATION,3900000.0,3900000.0,95.8,False,Utilization_Certificate_PRJ000889.pdf
DOC0001779,PRJ000890,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,1370000.0,1370000.0,94.6,False,Purchase_Bill_PRJ000890.pdf
DOC0001780,PRJ000890,UTILIZATION_CERTIFICATE,Guntur District Rural Development Agency (DRDA),DRAINAGE,1031610.0,1370000.0,98.6,False,Utilization_Certificate_PRJ000890.pdf
DOC0001781,PRJ000891,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,ROAD_CONSTRUCTION,620000.0,620000.0,90.3,False,Purchase_Bill_PRJ000891.pdf
DOC0001782,PRJ000891,UTILIZATION_CERTIFICATE,Guntur District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,193440.0,620000.0,97.0,False,Utilization_Certificate_PRJ000891.pdf
DOC0001783,PRJ000892,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,1670000.0,1670000.0,94.1,False,Purchase_Bill_PRJ000892.pdf
DOC0001784,PRJ000892,UTILIZATION_CERTIFICATE,Amritsar District Rural Development Agency (DRDA),WATER_SUPPLY,1533369.13,1670000.0,91.2,False,Utilization_Certificate_PRJ000892.pdf
DOC0001785,PRJ000893,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,6770000.0,6770000.0,91.8,False,Purchase_Bill_PRJ000893.pdf
DOC0001786,PRJ000893,UTILIZATION_CERTIFICATE,Patiala Municipal Corporation Infrastructure Cell,DRAINAGE,2457510.0,6770000.0,97.0,False,Utilization_Certificate_PRJ000893.pdf
DOC0001787,PRJ000894,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,6910000.0,6910000.0,93.1,False,Purchase_Bill_PRJ000894.pdf
DOC0001788,PRJ000894,UTILIZATION_CERTIFICATE,Patiala Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,4643520.0,6910000.0,99.5,False,Utilization_Certificate_PRJ000894.pdf
DOC0001789,PRJ000895,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,5560000.0,5560000.0,91.6,False,Purchase_Bill_PRJ000895.pdf
DOC0001790,PRJ000895,UTILIZATION_CERTIFICATE,Gwalior State Water Supply & Sanitation Board (WSSB),SOLAR_ENERGY,2568720.0,5560000.0,91.7,False,Utilization_Certificate_PRJ000895.pdf
DOC0001791,PRJ000896,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,4620000.0,4620000.0,92.5,False,Purchase_Bill_PRJ000896.pdf
DOC0001792,PRJ000896,UTILIZATION_CERTIFICATE,Gwalior State Water Supply & Sanitation Board (WSSB),SANITATION,3465000.0,4620000.0,94.9,False,Utilization_Certificate_PRJ000896.pdf
DOC0001793,PRJ000897,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,7550000.0,7550000.0,93.3,False,Purchase_Bill_PRJ000897.pdf
DOC0001794,PRJ000897,UTILIZATION_CERTIFICATE,Ujjain District Rural Development Agency (DRDA),BUS_SHELTER,3397500.0,7550000.0,91.4,False,Utilization_Certificate_PRJ000897.pdf
DOC0001795,PRJ000898,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,2210000.0,2210000.0,95.1,False,Purchase_Bill_PRJ000898.pdf
DOC0001796,PRJ000898,UTILIZATION_CERTIFICATE,Jalandhar Public Works Department (PWD),SPORTS_FACILITY,914940.0,2210000.0,95.8,False,Utilization_Certificate_PRJ000898.pdf
DOC0001797,PRJ000899,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,1890000.0,1890000.0,97.1,False,Purchase_Bill_PRJ000899.pdf
DOC0001798,PRJ000899,UTILIZATION_CERTIFICATE,Patiala Municipal Corporation Infrastructure Cell,SPORTS_FACILITY,28191.46,1890000.0,98.0,False,Utilization_Certificate_PRJ000899.pdf
